ID,time,lat,long,alt_increment,speed,bearing,accuracy,activity_id,activity
11,2019-12-10 09:20:25.292000,43.247992964566876,-8.413076200148458,0.0999984741210938,0.0,0.0,51.0730018615723,16,Active
11,2019-12-10 09:20:44.974000,43.248258464566874,-8.413076200148458,0.0999984741210938,0.0,0.0,18.4419994354248,16,Active
11,2019-12-10 09:21:30.821000,43.24857626456687,-8.413076200148458,0.0999984741210938,0.0,0.0,25.9500007629395,16,Active
11,2019-12-10 09:22:07.944000,43.24886976456687,-8.413076200148458,0.0,0.0,0.0,35.185001373291,16,Active
11,2019-12-10 09:22:27.963000,43.24896866456687,-8.413076200148458,0.200004577636719,0.0,0.0,21.9540004730225,16,Active
11,2019-12-10 09:23:05.134000,43.24908676456687,-8.413076200148458,0.100006103515625,0.0,0.0,41.4690017700195,16,Active
11,2019-12-10 09:23:49.121000,43.24924386456687,-8.413076200148458,0.0999984741210938,0.0,0.0,50.7939987182617,16,Active
11,2019-12-10 09:24:10.184000,43.24935986456687,-8.413076200148458,0.0,0.0,0.0,32.0999984741211,16,Active
11,2019-12-10 09:24:50.188000,43.24947226456687,-8.413076200148458,0.0999984741210938,0.0,0.0,38.0999984741211,16,Active
11,2019-12-10 09:25:31.338000,43.24975136456687,-8.413076200148458,0.0,0.0,0.0,24.2759990692139,16,Active
11,2019-12-10 09:25:51.372000,43.24995496456687,-8.413076200148458,0.0999984741210938,0.0,0.0,51.375,16,Active
11,2019-12-10 09:26:11.398000,43.25024486456687,-8.413076200148458,0.300003051757812,0.0,0.0,19.0319995880127,16,Active
11,2019-12-10 09:26:24.455000,43.250585964566866,-8.413076200148458,0.0999984741210938,0.0,0.0,57.3759994506836,16,Active
11,2019-12-10 09:26:52.497000,43.25079026456687,-8.413076200148458,0.200004577636719,0.0,0.0,17.9389991760254,16,Active
11,2019-12-10 09:27:12.509000,43.25102086456686,-8.413076200148458,0.0,0.0,0.0,28.1000003814697,16,Active
11,2019-12-10 09:28:13.621000,43.25152706456686,-8.413076200148458,0.0,0.0,0.0,22.9580001831055,16,Active
11,2019-12-10 09:28:35.235000,43.25165046456686,-8.413076200148458,0.0999984741210938,0.0,0.0,34.8930015563965,16,Active
11,2019-12-10 09:29:37.352000,43.251825264566854,-8.413076200148458,0.0999984741210938,0.0,0.0,36.2809982299805,16,Active
11,2019-12-10 09:29:55.842000,43.25203536456685,-8.413076200148458,0.0999984741210938,0.0,0.0,72.9000015258789,16,Active
11,2019-12-10 09:30:17.458000,43.252250464566856,-8.413076200148458,0.0999984741210938,0.0,0.0,22.2560005187988,16,Active
11,2019-12-10 09:31:18.529000,43.25242666456686,-8.413076200148458,0.0,0.0,0.0,31.8269996643066,16,Active
11,2019-12-10 09:32:00.955000,43.25253406456686,-8.413076200148458,0.0,0.0,0.0,45.7649993896484,16,Active
11,2019-12-10 09:32:22.136000,43.25263326456686,-8.413076200148458,0.100006103515625,0.0,0.0,23.9790000915527,16,Active
11,2019-12-10 09:32:40.510000,43.25273606456686,-8.413076200148458,0.200004577636719,0.0,0.0,50.1749992370605,16,Active
11,2019-12-10 09:33:22.559000,43.253014264566865,-8.413076200148458,0.0,0.0,0.0,22.4449996948242,16,Active
11,2019-12-10 09:33:42.570000,43.253240364566864,-8.413076200148458,0.0,0.0,0.0,23.6000003814697,16,Active
11,2019-12-10 09:34:45.358000,43.25361086456686,-8.413076200148458,0.100006103515625,0.0,0.0,19.2150001525879,16,Active
11,2019-12-10 09:35:25.005000,43.25376636456686,-8.413076200148458,0.0,0.0,0.0,42.0250015258789,16,Active
11,2019-12-10 09:35:45.057000,43.25399026456686,-8.413076200148458,0.0,0.0,0.0,19.6760005950928,16,Active
11,2019-12-10 09:37:47.373000,43.254180964566864,-8.413076200148458,0.199996948242188,0.0,0.0,22.5,16,Active
11,2019-12-10 09:38:27.853000,43.25432366456687,-8.413076200148458,0.0999984741210938,0.0,0.0,18.1319999694824,16,Active
11,2019-12-10 10:02:03.363000,43.254510164566874,-8.413076200148458,0.0,0.0,0.0,45.5999984741211,16,Active
11,2019-12-10 10:20:09.057000,43.254659764566874,-8.413076200148458,0.0,0.0,0.0,24.8939990997314,16,Active
11,2019-12-10 10:21:31.580000,43.25468316456688,-8.413076200148458,0.0,0.0,0.0,34.4000015258789,16,Active
11,2019-12-10 10:28:19.148000,43.25470656456688,-8.413076200148458,8.44551123832635,0.785916566848755,297.152496337891,32.0,16,Active
11,2019-12-10 10:28:36.011000,43.25484650935864,-8.413505540430387,5.74550666068963,0.0,0.0,24.5300006866455,16,Active
11,2019-12-10 10:28:39.126000,43.254938063494954,-8.413505540430387,12.8202527190864,1.24011921882629,14.5495166778564,4.0,16,Active
11,2019-12-10 10:28:47.012000,43.25512109031558,-8.41344288101706,5.42025119320748,0.0,0.0,18.9419994354248,16,Active
11,2019-12-10 10:28:59.161000,43.255141581109065,-8.41344288101706,11.2599858109154,1.16688573360443,357.221130371094,4.0,16,Active
11,2019-12-10 10:29:03.002000,43.25526047184217,-8.41344925806132,1.49156245421385,1.40215575695038,21.2870082855225,4.0,16,Active
11,2019-12-10 10:29:23.003000,43.25543362130938,-8.413446162489851,13.7140320709059,1.53749465942383,82.8459014892578,4.0,17,Walking
11,2019-12-10 10:29:33.011000,43.25546249962244,-8.41326279995166,0.0439266446171018,1.39642190933228,357.222076416016,4.0,17,Walking
11,2019-12-10 10:29:43.018000,43.25550648592076,-8.413268222951412,120.595759531127,1.49084258079529,11.069242477417,4.0,17,Walking
11,2019-12-10 10:29:53.011000,43.25627554961297,-8.41320657237415,0.903187079773843,1.49164748191833,30.6353931427002,4.0,17,Walking
11,2019-12-10 10:30:03.018000,43.25639954050985,-8.413196772656503,16.1925724513536,0.0,0.0,26.1159992218018,17,Walking
11,2019-12-10 10:30:03.038000,43.25694979398625,-8.413196772656503,15.2169570401935,1.74361550807953,54.5227279663086,4.0,17,Walking
11,2019-12-10 10:30:13.005000,43.25718931220031,-8.41260933432683,0.924942546923376,1.78018367290497,83.6828002929688,3.0,17,Walking
11,2019-12-10 10:30:23.009000,43.257200871225876,-8.41243662354406,117.79201449327,0.0,0.0,24.2250003814697,17,Walking
11,2019-12-10 10:30:24.130000,43.257325612465515,-8.41243662354406,116.958463083611,1.76974809169769,89.8925018310547,4.0,17,Walking
11,2019-12-10 10:30:33.019000,43.25732579860988,-8.412432260562829,0.650800583975069,1.58542776107788,80.1950073242188,3.0,17,Walking
11,2019-12-10 10:30:43.003000,43.257326557367804,-8.412275953559464,24.6076655513942,0.0,0.0,21.1380004882812,17,Walking
11,2019-12-10 10:30:44.182000,43.25733281554283,-8.412275953559464,23.9752614870577,1.5053985118866,60.7164764404297,6.0,17,Walking
11,2019-12-10 10:30:53.005000,43.25736040941916,-8.41226432147194,0.614396764450348,1.491983294487,76.9023056030273,6.0,17,Walking
11,2019-12-10 10:31:03.017000,43.25738218272821,-8.412064247556915,19.1608601449706,0.0,0.0,20.6550006866455,17,Walking
11,2019-12-10 10:31:04.178000,43.25741938688074,-8.412064247556915,18.6047866809604,1.40026450157166,59.8958740234375,4.0,17,Walking
11,2019-12-10 10:31:13.003000,43.257422309368934,-8.411816175466477,0.482176555227852,1.49232590198517,58.5183067321777,4.0,17,Walking
11,2019-12-10 10:31:23.012000,43.25745883612699,-8.4116657560758,19.2226162292481,0.0,0.0,19.5319995880127,17,Walking
11,2019-12-10 10:31:25.194000,43.257464465146334,-8.4116657560758,18.7669783378173,1.62596559524536,47.0674743652344,4.0,17,Walking
11,2019-12-10 10:31:33.019000,43.25749935920601,-8.411473928074626,0.401863205430132,1.60382056236267,56.8471641540527,4.0,17,Walking
11,2019-12-10 10:31:43.002000,43.25753931560673,-8.411334829092308,0.377825995391802,1.50965487957001,118.39436340332,4.0,17,Walking
11,2019-12-10 10:31:53.006000,43.25752020489687,-8.411163590671842,0.340459383128703,1.45325016975403,64.1016998291016,4.0,17,Walking
11,2019-12-10 10:32:03.011000,43.257523154246094,-8.411002816515845,11.3468267021089,0.0,0.0,22.9020004272461,17,Walking
11,2019-12-10 10:32:05.472000,43.257729626821174,-8.411002816515845,10.9726788385435,1.40207195281982,46.5931434631348,4.0,17,Walking
11,2019-12-10 10:32:13.014000,43.25783231706596,-8.410889083531721,0.425798162685837,1.34552228450775,59.7820777893066,4.0,17,Walking
11,2019-12-10 10:32:23.003000,43.25787416870821,-8.410759637411637,9.34688372761551,0.0,0.0,19.996000289917,17,Walking
11,2019-12-10 10:32:26.762000,43.2579716510263,-8.410759637411637,8.95375925017751,1.48443520069122,77.0742874145508,4.0,17,Walking
11,2019-12-10 10:32:33.013000,43.25797965534094,-8.410605478080239,0.350198931029894,1.2325690984726,106.252059936523,8.0,17,Walking
11,2019-12-10 10:32:45.018000,43.25797486949968,-8.410459628704778,0.346687512164493,0.546716690063477,95.8180618286133,24.0,17,Walking
11,2019-12-10 10:33:00.012000,43.25797064280771,-8.410339136762259,11.8568712811042,0.0,0.0,77.5999984741211,17,Walking
11,2019-12-10 10:33:06.470000,43.25803506299701,-8.410339136762259,7.5,0.0,0.0,21.2450008392334,17,Walking
11,2019-12-10 10:42:58.059000,43.25807856299701,-8.410339136762259,0.300003051757812,0.0,0.0,18.6459999084473,17,Walking
11,2019-12-11 11:53:20.758000,43.25809096299701,-8.410339136762259,109.160994748866,0.655320763587952,29.9178028106689,48.0,21,Driving
11,2019-12-11 11:53:27.822000,43.25846724340695,-8.410286552751204,4.31455571507837,5.1605863571167,36.2461051940918,8.0,21,Driving
11,2019-12-11 11:53:38.002000,43.258589500011254,-8.410055026931946,104.846439033788,0.0,0.0,110.0,21,Driving
11,2019-12-11 11:53:41.468000,43.258919676001064,-8.410055026931946,106.548174828796,8.94637203216553,54.3122215270996,6.0,21,Driving
11,2019-12-11 11:53:48.018000,43.25902906742723,-8.409301595645083,0.458457440379163,7.03842687606812,56.3905563354492,8.0,21,Driving
11,2019-12-11 11:53:58,43.259269490330574,-8.408758801575026,107.006632269175,0.0,0.0,1200.0,21,Driving
11,2019-12-11 11:54:01.266000,43.260507227539264,-8.408758801575026,105.365725797448,8.06368637084961,43.7477340698242,6.0,21,Driving
11,2019-12-11 11:54:08.011000,43.261061962964554,-8.406843261224035,4.9786071948574,14.5467433929443,316.976684570312,16.0,21,Driving
11,2019-12-11 11:54:18.014000,43.2614327935306,-8.407131221732508,3.50026407099101,4.29299640655518,315.620910644531,6.0,21,Driving
11,2019-12-11 11:54:28.016000,43.26221131026027,-8.408165435090064,2.34573103012528,6.89736080169678,16.3017253875732,6.0,21,Driving
11,2019-12-11 11:54:38.008000,43.26240653259378,-8.408148090655704,0.430685763007716,2.40354990959167,33.0556106567383,4.0,21,Driving
11,2019-12-11 11:54:48.014000,43.26267689003759,-8.408018884290312,0.674862964447939,0.0,34.754093170166,4.0,21,Driving
11,2019-12-11 11:54:58.019000,43.26277969993936,-8.4079433822353,105.988936502266,0.0,0.0,400.0,21,Driving
11,2019-12-11 11:55:02.402000,43.2631992268092,-8.4079433822353,101.805059231414,7.92461538314819,46.3383979797363,6.0,21,Driving
11,2019-12-11 11:55:08.007000,43.26329558192336,-8.407744556138192,2.82033519974864,10.7033243179321,60.4150581359863,6.0,21,Driving
11,2019-12-11 11:55:18.014000,43.26354459474377,-8.406700952432265,98.9847240316652,0.0,0.0,104.099998474121,21,Driving
11,2019-12-11 11:55:23.729000,43.26417189216874,-8.406700952432265,98.2268714717809,9.34247207641602,47.6287422180176,8.0,21,Driving
11,2019-12-11 11:55:28.002000,43.26431039623331,-8.406650857118075,0.100252777919962,5.86706113815308,40.8159408569336,6.0,21,Driving
11,2019-12-11 11:55:38.011000,43.26451939984041,-8.406410918636139,16.3271242497009,0.0,0.0,56.0999984741211,21,Driving
11,2019-12-11 11:55:45.316000,43.265071853533954,-8.406410918636139,15.3873995514345,12.3544387817383,277.355102539062,8.0,21,Driving
11,2019-12-11 11:55:48.015000,43.265075100305275,-8.407013425731524,0.905647631418731,16.3786239624023,330.528198242188,12.0,21,Driving
11,2019-12-11 11:55:58.006000,43.26576745623561,-8.407653766846892,96.4817519200158,0.0,0.0,104.099998474121,21,Driving
11,2019-12-11 11:56:04.786000,43.266858153135225,-8.407653766846892,92.6825775852841,18.174898147583,327.50537109375,4.0,21,Driving
11,2019-12-11 11:56:08.008000,43.26715660114188,-8.408061813037822,5.31411281647209,19.2120742797852,339.088775634766,4.0,21,Driving
11,2019-12-11 11:56:18.014000,43.268458114418046,-8.40842742318991,87.368464768812,0.0,0.0,1100.0,21,Driving
11,2019-12-11 11:56:23.557000,43.26942698659477,-8.40842742318991,83.9440443599895,18.0317077636719,3.3158118724823,6.0,21,Driving
11,2019-12-11 11:56:28.018000,43.27015455772991,-8.408420763636702,2.02931455691825,20.9253463745117,9.47274875640869,6.0,21,Driving
11,2019-12-11 11:56:38.007000,43.27182829971163,-8.408346745274796,81.9147298030713,0.0,0.0,1000.0,21,Driving
11,2019-12-11 11:56:43.596000,43.273922427839366,-8.408346745274796,82.8891173261339,18.3026924133301,9.76935291290283,4.0,21,Driving
11,2019-12-11 11:56:48.017000,43.274346334953556,-8.408271741798684,0.656662527360538,15.1869220733643,10.3550539016724,4.0,21,Driving
11,2019-12-11 11:56:58.007000,43.275865519469036,-8.40820069247762,83.5457798534944,0.0,0.0,28.0,21,Driving
11,2019-12-11 11:57:05.990000,43.2769703267141,-8.40820069247762,83.2977532474516,19.6249389648438,16.5218124389648,4.0,21,Driving
11,2019-12-11 11:57:08.009000,43.27736333361935,-8.40816935360691,0.101091164220321,5.23038816452026,80.8504028320312,4.0,21,Driving
11,2019-12-11 11:57:18.010000,43.277476900644814,-8.407339293578298,83.1966620832313,0.0,0.0,19.2070007324219,21,Driving
